filename,width,height,class,xmin,ymin,xmax,ymax
youtube-28_jpg.rf.xvgnIkM476YstPtzrwTN.jpg,1920,1080,Paper,245,403,1297,661


Screen Shot 2022-02-08 at 12-59-16 PM_png.rf.cwSzxRJC8XX7YTtlbCh6.png,2936,1571,Scissors,1841,483,2334,916



IMG_7043_MOV-16_jpg.rf.38qF8fU4c3NmEOGwSjH0.jpg,1080,1920,Scissors,337,913,1080,1920
IMG_5636_MOV-41_jpg.rf.PirChs8itc2OZiiITI9s.jpg,1080,1920,Scissors,673,750,996,1200

IMG_7043_MOV-206_jpg.rf.3zfC3YZWO5U80BHJ1N6O.jpg,1080,1920,Scissors,533,968,1080,1920


egohands-public-1623336374769_png_jpg.rf.3pWkDCsOiY3RIrKMjf37.jpg,416,416,Paper,61,297,241,377
IMG_5567_mp4-168_jpg.rf.P9F1vMFgzASIR4kB8MjJ.jpg,720,1280,Paper,380,771,624,882

IMG_5567_mp4-181_jpg.rf.46EdPBiAlwLpGCXClMLO.jpg,720,1280,Paper,56,837,369,1044




egohands-public-1622746674499_png_jpg.rf.3vCTMafTCUBjp5glpU48.jpg,416,416,Paper,245,90,392,275
zoom_tests_RockPaperScissors-mohamed_mp4-226_jpg.rf.gQahs8IIFZ8Y3Qq1bK9N.jpg,1280,720,Scissors,642,0,1280,690
Screen Shot 2022-02-16 at 11-20-55 AM (2)_png.rf.B4EMNbdYNRcK2bJVAXmJ.png,3840,2160,Paper,868,1502,1448,1980
egohands-public-1620849870898_png_jpg.rf.LglFzOYq6J0RkRvJkI6X.jpg,416,416,Paper,42,63,211,311
zoom_tests_RockPaperScissors-mohamed_mp4-114_jpg.rf.gITNtgII1KrIc4GPYU1U.jpg,1280,720,Paper,403,183,825,604


egohands-public-1624550312900_png_jpg.rf.PyFqEsYhB7OH9jkJel8b.jpg,640,480,Scissors,51,260,390,472
Screen Recording 2023-03-11 at 9_48_18 PM_mov-237_jpg.rf.3bmlSsTUYtjIJx78Ks0k.jpg,990,554,Paper,363,21,526,204
Screen Recording 2023-03-11 at 9_48_18 PM_mov-237_jpg.rf.3bmlSsTUYtjIJx78Ks0k.jpg,990,554,Rock,464,189,554,291




IMG_7079_MOV-18_jpg.rf.4puNMO0hIRTYz2CgGY5c.jpg,720,1280,Rock,252,260,613,704
egohands-public-1625151615827_png_jpg.rf.LqVRb7itIIHCrTeupl2d.jpg,640,480,Scissors,387,225,640,398

Screen Recording 2023-03-11 at 9_48_18 PM_mov-157_jpg.rf.Q9okpQb1e3yDecYlZYeF.jpg,990,554,Paper,233,170,491,305
Screen Recording 2023-03-11 at 9_48_18 PM_mov-157_jpg.rf.Q9okpQb1e3yDecYlZYeF.jpg,990,554,Scissors,539,206,746,376

IMG_5567_mp4-165_jpg.rf.MY8zZ9VWFV2AacMOcR5x.jpg,720,1280,Paper,450,652,665,888
egohands-public-1625860376858_png_jpg.rf.Qo3nTuaNjzspd2f91cqB.jpg,640,480,Scissors,72,246,409,449
youtube-107_jpg.rf.Tau6y4K9lJzmvoeYJKjr.jpg,1920,1080,Paper,48,156,835,769
youtube-107_jpg.rf.Tau6y4K9lJzmvoeYJKjr.jpg,1920,1080,Scissors,973,289,1650,658
egohands-public-1621214699181_png_jpg.rf.0b0mG2pO5SdyP4nqXchR.jpg,640,480,Scissors,18,221,244,340

IMG_5567_mp4-147_jpg.rf.4HOnPKI1634ysdGonRdv.jpg,720,1280,Scissors,390,630,592,841
IMG_7043_MOV-203_jpg.rf.1NDnYHCjpbL0RdUCmp2A.jpg,1080,1920,Scissors,383,948,1080,1920
egohands-public-1625756304139_png_jpg.rf.RCcQD0IuYa9Ieo1IvqOD.jpg,640,480,Paper,334,252,583,370
youtube-117_jpg.rf.48UVUd2uRrqpOSGIIs6G.jpg,1920,1080,Rock,232,400,665,775
youtube-117_jpg.rf.48UVUd2uRrqpOSGIIs6G.jpg,1920,1080,Rock,1155,392,1563,721
IMG_5567_mp4-42_jpg.rf.CzX6LFDxIRCQ3S7IqEF4.jpg,720,1280,Rock,282,734,417,879
IMG_5567_mp4-174_jpg.rf.dz8DKwrMZlIEEFPSsIMZ.jpg,720,1280,Paper,316,769,593,924


zoom_tests_RockPaperScissors-mohamed_mp4-55_jpg.rf.nzyqGL6rZX7Etq91TgIk.jpg,1280,720,Rock,270,335,594,720
egohands-public-1624972108884_png_jpg.rf.CrABYG0QY5b1adBHifPW.jpg,640,480,Paper,183,262,418,352
IMG_7043_MOV-97_jpg.rf.LyszbSxuuieoyxveJcN7.jpg,1080,1920,Rock,527,1213,905,1799
IMG_5567_mp4-150_jpg.rf.yZFKC4JXtM8BZmv0mzFc.jpg,720,1280,Scissors,376,630,579,834
egohands-public-1623336380251_png_jpg.rf.4KBW3HMvDdxKU8ItgKsP.jpg,640,480,Scissors,0,10,478,343
20220216_222153_jpg.rf.2oo8UKmqwbbWbhbGUI4O.jpg,1808,3216,Paper,342,1845,1289,2469
egohands-public-1620852227946_png_jpg.rf.7qGFrQaOmqu1dRiPqDke.jpg,640,480,Rock,391,295,501,406
egohands-public-1626355941597_png_jpg.rf.MYTKEWJ9MMphbls0BfFk.jpg,640,480,Paper,234,313,430,394

IMG_7043_MOV-76_jpg.rf.1YpFMslXVASOJrbULkei.jpg,1080,1920,Rock,427,1150,915,1716
egohands-public-1625254243336_png_jpg.rf.2ncyGc8GwlYAWCz5Zmgc.jpg,640,480,Rock,146,243,342,393
egohands-public-1624561289672_png_jpg.rf.LyhuE32U0kRu4IclsYjm.jpg,640,480,Rock,102,170,293,318
egohands-public-1628705400034_png_jpg.rf.ymoo7yz9uEwdNyuIM8nb.jpg,640,480,Paper,66,270,385,432

egohands-public-1622127398906_png_jpg.rf.2wCXN4hA3IOa5aywNJLB.jpg,640,480,Paper,82,33,346,330

IMG_7043_MOV-156_jpg.rf.yzN63w2cwp0nQiMwP4ZX.jpg,1080,1920,Paper,227,1082,1018,1824

Screen Recording 2023-03-11 at 9_48_18 PM_mov-231_jpg.rf.DBXPrmfHvXgiLUEmFXvD.jpg,990,554,Rock,265,149,331,201
Screen Recording 2023-03-11 at 9_48_18 PM_mov-231_jpg.rf.DBXPrmfHvXgiLUEmFXvD.jpg,990,554,Rock,526,192,558,233
egohands-public-1625070654428_png_jpg.rf.4cHHT9fYQKw3YDZWn3Kc.jpg,640,480,Paper,36,157,311,309

IMG_5636_MOV-12_jpg.rf.3S7uCf3bvZ1t51Pnt7Gl.jpg,1080,1920,Scissors,240,1117,630,1559

0343_png.rf.Cch8FbqmllFForI2CNYv.png,1280,720,Rock,320,295,432,423


egohands-public-1621349889294_png_jpg.rf.3VVg64enp8KjSXiszfL0.jpg,640,480,Rock,376,205,484,297
egohands-public-1623941906012_png_jpg.rf.Qe4FKpRK8GMV1W2qg89s.jpg,416,416,Rock,155,289,258,396

JWitt-RCP_mp4-22_jpg.rf.QPby1r583YF2lpjTQX1q.jpg,720,1280,Rock,254,364,529,634
zoom_tests_RockPaperScissors-mohamed_mp4-98_jpg.rf.3E5m0OxpWfMOkd3rllg5.jpg,1280,720,Rock,1018,3,1280,455

egohands-public-1623336390233_png_jpg.rf.5XjcTsufXpwjLv7vcYLV.jpg,640,480,Paper,136,332,380,480
IMG_5567_mp4-159_jpg.rf.QrG22bOiRSb93TL8O9Md.jpg,720,1280,Paper,334,857,565,1085

egohands-public-1620914955502_png_jpg.rf.QX3TJ2Yx5DTWasmdOaPT.jpg,640,480,Paper,50,174,288,255
IMG_5636_MOV-45_jpg.rf.4tVPbxguuE5NJbXqinpM.jpg,1080,1920,Scissors,623,793,924,1331
IMG_7079_MOV-144_jpg.rf.EWul0EJO57qBYEGkCUsK.jpg,720,1280,Scissors,0,526,644,1280

IMG_5636_MOV-8_jpg.rf.DFvkXf62bME0SfrIOIvn.jpg,1080,1920,Scissors,0,897,412,1300

egohands-public-1624035530021_png_jpg.rf.3IROU9dnLsTnBKMItIHW.jpg,640,480,Paper,97,187,464,395
0290_png.rf.yXXrgA4PllGhNx6AeAuM.png,1280,720,Rock,367,392,490,513
0290_png.rf.yXXrgA4PllGhNx6AeAuM.png,1280,720,Rock,825,463,949,612


Screen Shot 2022-02-08 at 12-58-33 PM_png.rf.P3FWu5Y0zll8IQf2GMsM.png,2941,1647,Scissors,1915,550,2758,1264


egohands-public-1620850526916_png_jpg.rf.58yCt0rn2Z1osDIEROCr.jpg,640,480,Paper,329,247,517,390
JWitt-RCP_mp4-35_jpg.rf.D04crdrB71kCO127lNtx.jpg,720,1280,Rock,0,726,720,1280

IMG_7077_MOV-3_jpg.rf.ZVkUu2H4NNqZeNb1UnPf.jpg,1280,720,Rock,683,346,856,532
egohands-public-1626442353882_png_jpg.rf.5fvSeNQh789jcpgBJrYq.jpg,640,480,Paper,89,266,375,407

zoom_tests_RockPaperScissors-mohamed_mp4-106_jpg.rf.zvAK7vGVmH75iZqbK45s.jpg,1280,720,Paper,328,332,783,692
youtube-117_jpg.rf.Ed1oi57zPKFmRJgmR1eN.jpg,1920,1080,Paper,94,354,808,606
youtube-117_jpg.rf.Ed1oi57zPKFmRJgmR1eN.jpg,1920,1080,Rock,1199,152,1582,476

IMG_7043_MOV-140_jpg.rf.3bP12pVfaqPPTpzr2qsZ.jpg,1080,1920,Paper,420,945,1053,1688



Photo on 2-16-22 at 10-20 AM -3_jpg.rf.QxB6x9H4UovsbEJInk9H.jpg,2542,1694,Scissors,385,340,1693,1571
zoom_tests_RockPaperScissors-mohamed_mp4-62_jpg.rf.3Ic9gyMHKIK1E594Ftct.jpg,1280,720,Rock,818,393,1013,632
egohands-public-1623712816394_png_jpg.rf.5OCtJpwpQS5EVkit6VGO.jpg,640,480,Scissors,88,246,278,356

Screen Shot 2022-02-16 at 11-18-08 AM (2)_png.rf.iwcdujqoMPq3yS52lsst.png,3840,2160,Scissors,743,1124,1412,1983
Screen Recording 2023-03-11 at 9_48_18 PM_mov-226_jpg.rf.EXE8Yt6V6GxE45spftMj.jpg,990,554,Paper,298,37,440,201
Screen Recording 2023-03-11 at 9_48_18 PM_mov-226_jpg.rf.EXE8Yt6V6GxE45spftMj.jpg,990,554,Paper,404,83,564,222


egohands-public-1626386616403_png_jpg.rf.DpBFu6B4a7s1RvVxX2Uu.jpg,640,480,Scissors,95,256,450,471

egohands-public-1624576228343_png_jpg.rf.6AYaWwYAPjUKjnD6Gk1D.jpg,640,480,Scissors,11,122,263,265
zoom_tests_RockPaperScissors-mohamed_mp4-200_jpg.rf.PplbtbChZs8NnRcfNxoA.jpg,1280,720,Scissors,245,248,669,720
egohands-public-1625756314141_png_jpg.rf.Dm8Uw4WXaWM3UMXDGA1f.jpg,640,480,Scissors,421,122,640,309


zoom_tests_RockPaperScissors-mohamed_mp4-113_jpg.rf.MocoJ7wSZxXBZvHJezVW.jpg,1280,720,Paper,305,285,743,676

JWitt-RCP_mp4-73_jpg.rf.PPH16Eva7k9CYPeOGIxL.jpg,720,1280,Paper,346,0,720,599
egohands-public-1624035521712_png_jpg.rf.ENMhmOfCkFyipuf6z6aa.jpg,640,480,Scissors,117,178,441,379


zoom_tests_RockPaperScissors-mohamed_mp4-112_jpg.rf.2mxTW9Ppl8TnYLy7KqBR.jpg,1280,720,Paper,207,277,666,683
youtube-26_jpg.rf.Dzbp3mYkPAPWQ4tXcm0D.jpg,1920,1080,Rock,670,345,1233,914
IMG_7043_MOV-113_jpg.rf.iLSTDzGAQJwkfruqwezp.jpg,1080,1920,Paper,123,980,1037,1802

egohands-public-1624576224178_png_jpg.rf.4Mny2RoZtxx2U5Ool6Op.jpg,640,480,Scissors,78,220,359,378

egohands-public-1626386618180_png_jpg.rf.Lic8DZMDqL5dkgjcJpTo.jpg,640,480,Scissors,363,253,640,447
IMG_7077_MOV-106_jpg.rf.REKo6SxNVGxyxWZKc5yX.jpg,1280,720,Scissors,662,353,900,484
IMG_7077_MOV-106_jpg.rf.REKo6SxNVGxyxWZKc5yX.jpg,1280,720,Rock,448,183,598,354
egohands-public-1625070644197_png_jpg.rf.ElJRRviiXr77o4SKkFOs.jpg,416,416,Scissors,256,220,416,362

egohands-public-1621349880574_png_jpg.rf.3M35uglfsZ06WAXfwKrA.jpg,640,480,Rock,189,224,315,318
Screen Shot 2022-02-16 at 11-17-31 AM (2)_png.rf.Cb46a1ibOAAsn0RaZmlP.png,3840,2160,Rock,887,1175,1422,1745
IMG_7077_MOV-70_jpg.rf.858KHHRrKd01pRsj5ZWd.jpg,1280,720,Paper,257,392,636,552
IMG_7077_MOV-70_jpg.rf.858KHHRrKd01pRsj5ZWd.jpg,1280,720,Scissors,643,343,891,486

Photo on 2-11-22 at 2-53 PM -3_jpg.rf.RV6ezSujHzt0p5PZFqua.jpg,1440,960,Paper,346,607,714,828
IMG_5567_mp4-88_jpg.rf.6EqVZW7uMZhsIQcnOMuh.jpg,720,1280,Paper,310,628,519,897

IMG_7079_MOV-75_jpg.rf.FsIy0eFSfArRFeo5Aqd6.jpg,720,1280,Paper,0,462,669,1188
IMG_5636_MOV-66_jpg.rf.Q3zPeMzIaVZwqBqQunZf.jpg,1080,1920,Paper,270,1213,720,1572
egohands-public-1622748411070_png_jpg.rf.3bGqiEx2l7cMSZVDcROA.jpg,640,480,Paper,195,250,394,345

egohands-public-1622748408847_png_jpg.rf.3CYPZFCLqB1HCVUB36El.jpg,640,480,Paper,90,264,272,351
youtube-90_jpg.rf.4B6CcJrIOhLMEJPsY739.jpg,1920,1080,Rock,826,0,1290,423
IMG_7077_MOV-83_jpg.rf.EnrLaxbeolvfkJTGkn54.jpg,1280,720,Scissors,248,313,586,466
IMG_7077_MOV-83_jpg.rf.EnrLaxbeolvfkJTGkn54.jpg,1280,720,Scissors,667,327,896,451
egohands-public-1626966067167_png_jpg.rf.EqKbwG7hqNs7gaIcnr06.jpg,640,480,Rock,142,237,318,376
zoom_tests_RockPaperScissors-mohamed_mp4-58_jpg.rf.FLZPiiMAxtuLdoa0Jbz9.jpg,1280,720,Rock,460,458,617,707
egohands-public-1624561275972_png_jpg.rf.FQS5CaezMZsWY3ZbXwWg.jpg,640,480,Paper,108,255,346,350
youtube-122_jpg.rf.yxYAZ1KoEFy0ZtrFZucN.jpg,1920,1080,Rock,225,173,631,537
youtube-122_jpg.rf.yxYAZ1KoEFy0ZtrFZucN.jpg,1920,1080,Rock,1170,110,1603,489
Screen Shot 2022-02-08 at 12-58-52 PM_png.rf.y5I3Qv7Pr5sL8yQcpLpU.png,2948,1585,Scissors,0,707,888,1256
JWitt-RCP_mp4-79_jpg.rf.jNmAveriKJORC3N62HEc.jpg,720,1280,Paper,0,531,537,1075
IMG_5567_mp4-129_jpg.rf.FkjGohNoBpoJV8Bh2yzP.jpg,720,1280,Rock,410,848,570,984

zoom_tests_RockPaperScissors-mohamed_mp4-157_jpg.rf.4USsV5WhfmFtnVJ2zLA7.jpg,1280,720,Paper,0,120,650,534


IMG_7079_MOV-151_jpg.rf.R5footVT7xRDi5ahzw1i.jpg,720,1280,Scissors,114,464,491,702
Screen Recording 2023-03-11 at 9_48_18 PM_mov-51_jpg.rf.RFrFnVY9VuUsbQ9hlLFk.jpg,990,554,Rock,605,247,675,330
Screen Recording 2023-03-11 at 9_48_18 PM_mov-51_jpg.rf.RFrFnVY9VuUsbQ9hlLFk.jpg,990,554,Rock,359,301,437,422
JWitt-RCP_mp4-76_jpg.rf.ZpuGdRM0sSTbgTFUWk50.jpg,720,1280,Paper,236,256,544,534
IMG_7079_MOV-150_jpg.rf.G0DBgVflV3Q4d805k7La.jpg,720,1280,Scissors,36,450,464,715
egohands-public-1624377528976_png_jpg.rf.zUvZxQSQZCb54pwZun69.jpg,640,480,Paper,388,295,628,406
zoom_tests_RockPaperScissors-mohamed_mp4-196_jpg.rf.4dSiMfBIxo5nzrZQgfnm.jpg,1280,720,Scissors,312,367,585,649
egohands-public-1624546381321_png_jpg.rf.Zir6BCaLqa105IyUmZzk.jpg,640,480,Paper,211,295,455,382



youtube-60_jpg.rf.zdPRyqFwRkWZosbtZPkh.jpg,1920,1080,Rock,1082,127,1656,677
egohands-public-1627056107287_png_jpg.rf.zqchjRodZQ1tyYWlzjkf.jpg,640,480,Paper,293,311,485,395
IMG_5636_MOV-35_jpg.rf.3ZoGZMCZ8hev4IRBrowb.jpg,1080,1920,Scissors,690,707,1012,1193
youtube-105_jpg.rf.FOHzRQZoFxspcAdLdcZx.jpg,1920,1080,Paper,48,163,835,769
youtube-105_jpg.rf.FOHzRQZoFxspcAdLdcZx.jpg,1920,1080,Scissors,974,287,1649,655
youtube-91_jpg.rf.FBPbqN3wqyP28YF2ZQEs.jpg,1920,1080,Rock,222,246,657,576
youtube-91_jpg.rf.FBPbqN3wqyP28YF2ZQEs.jpg,1920,1080,Scissors,935,201,1664,496

IMG_7079_MOV-73_jpg.rf.4VOO6iAFHpaMJthEvSvz.jpg,720,1280,Paper,116,246,672,1021
egohands-public-1623336386373_png_jpg.rf.3ytmNubNQpEAhGumzKxF.jpg,640,480,Paper,304,287,640,400
egohands-public-1623336370831_png_jpg.rf.FxekBf6tpSzJchn1ZQsF.jpg,640,480,Scissors,115,228,389,388
JWitt-RCP_mp4-80_jpg.rf.EoPvr6Tmzi5TJtN7Q7ua.jpg,720,1280,Paper,234,456,677,1224
egohands-public-1622748414227_png_jpg.rf.4Mf4VdMoiJS8WRDmw4wX.jpg,416,416,Paper,208,282,387,357
IMG_7043_MOV-111_jpg.rf.F0ZIWpqXZbvwSAJRnmMr.jpg,1080,1920,Paper,97,1037,1026,1908
Screen Recording 2023-03-11 at 9_48_18 PM_mov-214_jpg.rf.4l1FRTAwyTNd2BWP2rtF.jpg,990,554,Paper,458,147,545,254
Screen Recording 2023-03-11 at 9_48_18 PM_mov-214_jpg.rf.4l1FRTAwyTNd2BWP2rtF.jpg,990,554,Rock,581,221,643,303
zoom_tests_RockPaperScissors-mohamed_mp4-146_jpg.rf.R07bZc0rEVAgWMUh1oc3.jpg,1280,720,Paper,677,145,1211,681
egohands-public-1623358715453_png_jpg.rf.FPrqwaJICqGNcHfpmmew.jpg,640,480,Paper,50,271,313,374
egohands-public-1622746665392_png_jpg.rf.jY5NF6I3ZGzvl80YO6eC.jpg,416,416,Rock,102,47,189,159
IMG_7077_MOV-12_jpg.rf.4n6ymjgaiZ5YqrxkPqL4.jpg,1280,720,Rock,272,237,431,398
IMG_7077_MOV-12_jpg.rf.4n6ymjgaiZ5YqrxkPqL4.jpg,1280,720,Rock,700,175,865,385

zoom_tests_RockPaperScissors-mohamed_mp4-71_jpg.rf.GJY1YUNyQKjBJxpPs0UI.jpg,1280,720,Rock,318,0,607,298
IMG_7079_MOV-3_jpg.rf.a8KT0LL6btPzhNxkAhst.jpg,720,1280,Rock,58,778,385,1225
egohands-public-1624563406947_png_jpg.rf.HCvLfDcLeN6hHNnlGgKL.jpg,640,480,Rock,120,215,278,361

Screen Shot 2022-02-08 at 1-00-24 PM_png.rf.RH3VmUBst0vVyqOng8kx.png,2931,1578,Scissors,2028,563,2832,1226



egohands-public-1625860395055_png_jpg.rf.3UomCsm5JD25iRJgme7z.jpg,640,480,Paper,207,316,453,425




egohands-public-1624563391096_png_jpg.rf.2tr45yJYGX5OYCpGPh2s.jpg,640,480,Scissors,76,261,365,428

egohands-public-1626966068204_png_jpg.rf.6OvCJ6oZthKfxrdrpP8i.jpg,640,480,Rock,352,222,526,361

youtube-42_jpg.rf.eMS39SNmd0hA0G5DepDi.jpg,1920,1080,Scissors,273,210,1317,962
egohands-public-1623712851024_png_jpg.rf.8fC8IL4DIdCYWEUzrxTr.jpg,640,480,Rock,426,257,512,316
egohands-public-1622127391731_png_jpg.rf.GORiIMdwZT42fcLkSPH6.jpg,640,480,Rock,191,21,496,267
IMG_5567_mp4-12_jpg.rf.5ERLSLwD4ouTQJe54qlB.jpg,720,1280,Scissors,388,660,522,825
egohands-public-1625679150457_png_jpg.rf.GXuDVNcwSW60uLX2b5hH.jpg,416,416,Paper,26,166,177,233
egohands-public-1624465893587_png_jpg.rf.H7XyrAs1LWHOjvMMvMER.jpg,640,480,Paper,29,217,250,315

IMG_7043_MOV-28_jpg.rf.QTvLk1hKRFJc4B3InjwU.jpg,1080,1920,Scissors,430,617,1080,1615
egohands-public-1624465887713_png_jpg.rf.QYSgzzJQGyWvm4gx9r7h.jpg,640,480,Scissors,209,318,517,480
IMG_7079_MOV-58_jpg.rf.UFdeNLnDC67d69yrAV58.jpg,720,1280,Paper,46,530,411,832

IMG_7079_MOV-5_jpg.rf.99pgCz4XjGcKX2zVwWQw.jpg,720,1280,Rock,84,424,384,861
egohands-public-1626201612988_png_jpg.rf.UWvyPWka5otoUG4HnrZZ.jpg,640,480,Paper,237,367,515,469
egohands-public-1620850598937_png_jpg.rf.2bKuIjxXpXIrm338WYHp.jpg,640,480,Rock,300,187,453,285
egohands-public-1625860380346_png_jpg.rf.HOiYvEfYCY2Uwh0gxdtJ.jpg,640,480,Scissors,392,249,635,397
0098_png.rf.H0X497TcYmPAxUAp8Czr.png,1280,720,Rock,782,417,880,520
0098_png.rf.H0X497TcYmPAxUAp8Czr.png,1280,720,Paper,513,343,728,500
IMG_7079_MOV-21_jpg.rf.5fFLVNmH3qPcBZ7bHWWt.jpg,720,1280,Rock,100,476,500,1018
Screen Shot 2022-02-08 at 12-58-27 PM_png.rf.1QQJAcyhlCYl08sLt74t.png,2940,1648,Paper,1981,450,2532,1327
youtube-124_jpg.rf.HklaKo08evUP4XlnlXd4.jpg,1920,1080,Rock,195,437,638,782
youtube-124_jpg.rf.HklaKo08evUP4XlnlXd4.jpg,1920,1080,Rock,1188,365,1547,686
IMG_5636_MOV-40_jpg.rf.4UrY32zmuHmMK13oP1im.jpg,1080,1920,Scissors,713,747,1031,1255
Screen Shot 2022-02-14 at 1-09-26 PM_png.rf.4x6nVsFo4lxk1ozNVLtE.png,3024,1964,Rock,13,741,742,1489
Screen Recording 2023-03-11 at 9_48_18 PM_mov-291_jpg.rf.RWNKSLfgPuzJd2MrhbrO.jpg,990,554,Rock,588,363,647,444
Screen Recording 2023-03-11 at 9_48_18 PM_mov-291_jpg.rf.RWNKSLfgPuzJd2MrhbrO.jpg,990,554,Rock,370,314,451,419


egohands-public-1620849839863_png_jpg.rf.Hcy9ZqQK1r6fScjmnJxG.jpg,640,480,Scissors,0,194,334,460



IMG_7077_MOV-126_jpg.rf.HobQJq6y0ByHHkICBboQ.jpg,1280,720,Scissors,307,275,602,451
IMG_7077_MOV-126_jpg.rf.HobQJq6y0ByHHkICBboQ.jpg,1280,720,Paper,638,382,907,447



egohands-public-1622127396245_png_jpg.rf.9Fy7jNEkcHVrSU40VJLj.jpg,640,480,Paper,447,248,640,475

egohands-public-1624561272727_png_jpg.rf.UKlbaisBVA9I50UtlDtE.jpg,640,480,Rock,197,283,375,410

IMG_5567_mp4-175_jpg.rf.UafyMmFEmF4oND1tBv5V.jpg,720,1280,Paper,308,763,586,925
Screen Recording 2023-03-11 at 9_48_18 PM_mov-212_jpg.rf.HvGscuFk7mCveEybAGDY.jpg,990,554,Paper,409,191,506,282
Screen Recording 2023-03-11 at 9_48_18 PM_mov-212_jpg.rf.HvGscuFk7mCveEybAGDY.jpg,990,554,Rock,579,203,634,280
egohands-public-1620850627481_png_jpg.rf.VNs1F26U43ZanwIYkzor.jpg,640,480,Rock,78,267,186,386
IMG_7043_MOV-138_jpg.rf.UUS4h0k02RX4xa9jDSYI.jpg,1080,1920,Paper,350,990,1072,1678


zoom_tests_RockPaperScissors-mohamed_mp4-50_jpg.rf.VAVHfUFpdT618vY2Oac8.jpg,1280,720,Rock,262,220,557,652


egohands-public-1626966064365_png_jpg.rf.HqT0JYBDigctqlfExmwJ.jpg,640,480,Paper,124,274,392,382
egohands-public-1628705398306_png_jpg.rf.VkWbBKP3mfrR7pjh25Uu.jpg,640,480,Rock,166,304,456,478
zoom_tests_RockPaperScissors-mohamed_mp4-89_jpg.rf.8kAkOiuwelgEneMwPTvX.jpg,1280,720,Rock,253,170,813,563

0164_png.rf.Veub6FMdFY3hQyD7wiw7.png,1280,720,Rock,407,312,528,430

egohands-public-1626201614270_png_jpg.rf.VvaNiaBpw9rN1PKsxVtU.jpg,640,480,Rock,325,284,575,479


egohands-public-1623941923685_png_jpg.rf.WqSNdkcPAlcAVrFbc0wJ.jpg,640,480,Scissors,0,136,345,310
20220216_221828_jpg.rf.LDF1CgvBYgieR126aPIb.jpg,1808,3216,Rock,557,1580,1194,2386
egohands-public-1626201624528_png_jpg.rf.Wh828E1dHhf6rIwIBvPm.jpg,640,480,Rock,377,229,570,400

IMG_5567_mp4-74_jpg.rf.KqtOqLg7Hh7UrhEYjRFO.jpg,720,1280,Paper,356,722,583,960

Photo on 2-16-22 at 10-20 AM -17_jpg.rf.LWI0pb4N4SO6p6Bs4tnK.jpg,2542,1694,Paper,1475,1263,2208,1606

egohands-public-1622746670942_png_jpg.rf.WHgIXV8avyACQjNLhxZw.jpg,640,480,Rock,142,207,298,342


egohands-public-1626355947123_png_jpg.rf.MCCP5ZsjtvrXoQODW2km.jpg,640,480,Rock,368,196,487,303

egohands-public-1620849853861_png_jpg.rf.XFczc6lngKwVMk6F8jIq.jpg,640,480,Rock,107,291,301,431
zoom_tests_RockPaperScissors-mohamed_mp4-171_jpg.rf.LdeNTJXErfc7y9Bjtt2p.jpg,1280,720,Paper,410,195,696,616
zoom_tests_RockPaperScissors-mohamed_mp4-134_jpg.rf.LdIWSyt5pVtcW0MUVcRx.jpg,1280,720,Paper,83,202,471,720

egohands-public-1624377546647_png_jpg.rf.LGJDgDKl3LuDEbLUhmCQ.jpg,640,480,Rock,437,60,613,225
IMG_5567_mp4-33_jpg.rf.FkQVsIaDT2nyKV3EjKeS.jpg,720,1280,Rock,318,710,438,848
JWitt-RCP_mp4-4_jpg.rf.GHlI5roSqAYw1LKBsuDo.jpg,720,1280,Rock,61,393,377,710

IMG_7043_MOV-29_jpg.rf.HSASTa9pPA4LFpr0bIXy.jpg,1080,1920,Scissors,477,663,1080,1737
zoom_tests_RockPaperScissors-mohamed_mp4-54_jpg.rf.TlSHoO8Of38M3yADEcrh.jpg,1280,720,Rock,72,228,580,720
youtube-48_jpg.rf.I9bu7iBBFJ5sNknZPVSR.jpg,1920,1080,Rock,1248,377,1591,753
0129_png.rf.uBYjSgCA1gn5o9NgvZmR.png,1280,720,Rock,428,360,552,487
0129_png.rf.uBYjSgCA1gn5o9NgvZmR.png,1280,720,Rock,852,358,948,471
egohands-public-1626460197904_png_jpg.rf.GgKxrmaX2GclQVOug1DQ.jpg,416,416,Scissors,106,237,296,372
egohands-public-1626201618309_png_jpg.rf.GoCENutMvRtJJFCruGf9.jpg,640,480,Scissors,291,164,634,408
0046_png.rf.HDx9PjIc4N7OhxN7PKdn.png,1280,720,Scissors,495,437,696,545
0046_png.rf.HDx9PjIc4N7OhxN7PKdn.png,1280,720,Scissors,745,378,905,510
Screen Shot 2022-02-16 at 11-17-13 AM (2)_png.rf.G1ZN17qoX09xIOYSAyfh.png,3840,2160,Scissors,1136,1395,1802,2150


youtube-125_jpg.rf.uPZgGkEFIXHHVlje1OYe.jpg,1920,1080,Rock,270,440,666,778
youtube-125_jpg.rf.uPZgGkEFIXHHVlje1OYe.jpg,1920,1080,Scissors,955,317,1566,690
IMG_7077_MOV-58_jpg.rf.uvv3VkqmL5yRMifGZv9b.jpg,1280,720,Paper,357,149,670,345
IMG_7077_MOV-58_jpg.rf.uvv3VkqmL5yRMifGZv9b.jpg,1280,720,Paper,617,381,899,446
